,polygon_id,leafing_predicted,leafing
291,7c0c5b08-1285-49c3-8874-3140b166b761_2023-11-14,92.88851165771484,100.0
292,54cc22ba-640a-42b9-bae0-eb02554086cf_2023-10-31,97.27168273925781,98.75
293,f13314be-1bd5-46ce-9610-50a30c85c185_2019-05-31,86.68536376953125,100.0
294,a819ede4-e15f-4858-9eee-e8b205589b37_2018-08-27,103.52265167236328,100.0
295,b64d553c-5249-4054-92c2-17f38034c737_2023-08-08,86.8526840209961,100.0
296,ba6dbd4f-e882-4d27-8258-4d214e4095ad_2020-05-27,90.5933837890625,100.0
297,b77bd986-9710-4b49-994d-5ae52e1b5be5_2022-10-27,2.0746023654937744,0.0
298,078e0ab3-42ac-4a64-b96b-09cdf590f024_2019-12-26,90.31748962402344,100.0
299,6d8727f1-1bff-4b22-be9b-194e83846fb4_2018-04-04,72.08699798583984,96.0
300,1c37be2f-abc2-4a5d-b488-39f1a3ad540f_2020-05-27,92.03887939453125,100.0
301,30a7e096-38c5-4063-ad74-316add4b989a_2021-03-25,0.08656547963619232,0.0
302,0027e09f-ffc3-49d9-ac29-c0bc405951c3_2023-02-28,101.73863983154297,90.0
303,a0a34d1f-b2b2-4a07-b8a3-7ac2b4f2dffa_2018-04-25,79.36763763427734,100.0
304,feaec0dd-a838-4845-8975-9cbe33a42fc0_2018-04-25,82.41207122802734,97.0
305,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-03-07,7.38205099105835,20.0
306,28c5f379-4d2d-422c-b7f3-ba108c76ef22_2018-04-25,70.57150268554688,100.0
307,03df93ce-5900-417f-899b-0bbad17c8599_2023-06-13,59.558441162109375,2.0
308,7562c139-f23a-4cc5-b974-994eab24a2f6_2018-04-04,87.48934936523438,97.0
309,4433698e-d099-423e-8074-c07cb98ebf81_2023-10-24,89.54066467285156,100.0
310,73433e79-9f3f-4b44-b61a-d0f583311f22_2023-10-31,86.93280029296875,100.0
311,03df93ce-5900-417f-899b-0bbad17c8599_2023-05-02,91.04358673095703,50.0
312,85a4ec81-7842-4949-92f2-0a8400110d53_2024-02-15,91.5055923461914,100.0
313,d1d6273f-2936-44b6-8266-ba25f8394aa9_2018-04-25,1.6678701639175415,0.0
314,36029ec2-f0d8-45bd-baea-9177481ee3a2_2023-03-28,89.23416900634766,100.0
315,6435d675-e2d2-4ece-a5d5-f335aa566400_2020-01-24,0.4012432098388672,0.0
316,b0e0daf6-3d04-4565-ad3f-42b83e21c188_2024-02-08,7.0388102531433105,0.0
317,c1631b71-e3df-4b44-9c62-c587197bd7d4_2023-10-24,91.91460418701172,100.0
318,95306cf8-7a56-4b46-b4e2-de9737a67dac_2023-10-31,78.18378448486328,90.0
319,3f8091d6-34da-4def-ab87-7411bd005801_2023-06-21,84.05046081542969,90.0
