,area,score,tag,GlobalID,iou,date,latin,polygon_id,leafing_predicted,dayYear,year,date_num,isFlowering,isFruiting
57,659.5812910854177,0.973286271095276,7715,6bf8d1d5-9961-4b9f-a019-a8c31949f892,0.974713272977023,2018-05-23,Dipteryx oleifera,6bf8d1d5-9961-4b9f-a019-a8c31949f892_2018-05-23,99.28467,143,2018,49,,
58,426.83688100636505,0.945416212081909,670,e03db8cf-6139-4e0b-96da-27a7b4d68ef8,0.968686524374132,2018-05-23,Dipteryx oleifera,e03db8cf-6139-4e0b-96da-27a7b4d68ef8_2018-05-23,99.48136,143,2018,49,,
59,549.8915989767313,0.993000745773315,7168,d47b3678-9f11-4811-9930-c969df5fac0e,0.964619543387371,2018-05-23,Dipteryx oleifera,d47b3678-9f11-4811-9930-c969df5fac0e_2018-05-23,99.42741,143,2018,49,,
60,700.0094787351658,0.98529714345932,7114,a30c93d4-9c1c-461d-8690-be2592f775ff,0.958459547528474,2018-05-23,Dipteryx oleifera,a30c93d4-9c1c-461d-8690-be2592f775ff_2018-05-23,99.30667,143,2018,49,,
61,412.4684626263167,0.980444431304932,2619,81999dbd-1379-4dcb-9d85-3362649f7abc,0.951551584849034,2018-05-23,Dipteryx oleifera,81999dbd-1379-4dcb-9d85-3362649f7abc_2018-05-23,99.45476,143,2018,49,,
62,417.3909763304276,0.973286271095276,7221,922bf85b-f020-438d-91b7-86a2b5645b25,0.945863594624138,2018-05-23,Dipteryx oleifera,922bf85b-f020-438d-91b7-86a2b5645b25_2018-05-23,98.710724,143,2018,49,,
63,470.8947496909994,0.959543228149414,684,60f88280-ea70-49e3-812f-79915e7c7882,0.9405346601675,2018-05-23,Dipteryx oleifera,60f88280-ea70-49e3-812f-79915e7c7882_2018-05-23,94.86197,143,2018,49,,
64,502.0537434934493,0.985884428024292,3711,3b4679bd-76b6-43fe-b740-9f274fea7195,0.93349347741143,2018-05-23,Dipteryx oleifera,3b4679bd-76b6-43fe-b740-9f274fea7195_2018-05-23,99.49426,143,2018,49,,
65,417.2853560655429,0.975268721580505,4153,fc641d4a-4e79-46c5-9b37-592ab13d31bf,0.919133202069745,2018-05-23,Dipteryx oleifera,fc641d4a-4e79-46c5-9b37-592ab13d31bf_2018-05-23,99.518234,143,2018,49,,
66,516.162173528521,0.964509248733521,465,badee35d-7b09-4d87-9b4a-b052af7c3749,0.915044505449279,2018-05-23,Dipteryx oleifera,badee35d-7b09-4d87-9b4a-b052af7c3749_2018-05-23,30.043213,143,2018,49,,
67,639.666793205035,0.987772345542908,7173,a42f8633-4ba9-41af-b907-f44ea6c492af,0.910780017801968,2018-05-23,Dipteryx oleifera,a42f8633-4ba9-41af-b907-f44ea6c492af_2018-05-23,99.26426,143,2018,49,,
68,378.9299661195828,0.98419988155365,1441,3bcbd33f-0d46-459c-8905-28081ca87b8c,0.9054661566789,2018-05-23,Dipteryx oleifera,3bcbd33f-0d46-459c-8905-28081ca87b8c_2018-05-23,77.484406,143,2018,49,,
69,535.8085584281796,0.984381437301636,1907,c610d05b-81e1-4611-a573-e9719f8cc0c4,0.901318126088132,2018-05-23,Dipteryx oleifera,c610d05b-81e1-4611-a573-e9719f8cc0c4_2018-05-23,51.267292,143,2018,49,,
